3199.8	1.5921e-16
3200	8.2307e-16
3200.2	7.8319e-16
3200.4	5.1724e-16
3200.6	9.6912e-17
3200.8	5.3475e-16
3201	2.5286e-17
3201.2	-3.9256e-16
3201.4	3.2455e-16
3201.6	8.4727e-16
3201.8	3.7003e-16
3202	-4.5156e-16
3202.2	3.4986e-16
3202.4	1.748e-17
3202.6	2.5618e-17
3202.8	-3.822e-16
3203	4.5417e-16
3203.2	-2.0411e-16
3203.4	-5.5814e-16
3203.6	-3.8502e-16
3203.8	3.447e-16
3204	2.1512e-16
3204.2	-3.3506e-16
3204.4	7.9262e-17
3204.6	1.8526e-16
3204.8	-2.452e-17
3205	-5.6429e-16
3205.2	6.5645e-17
3205.4	5.5826e-16
3205.6	-6.9848e-17
3205.8	-3.3891e-16
3206	6.0815e-17
3206.2	3.6991e-16
3206.4	2.0132e-16
3206.6	2.2289e-16
3206.8	-3.3986e-16
3207	-5.0156e-17
3207.2	-1.1474e-16
3207.4	-3.2219e-16
3207.6	1.4054e-16
3207.8	-1.6198e-16
3208	-4.1775e-16
3208.2	-1.7598e-16
3208.4	6.6314e-16
3208.6	2.9572e-16
3208.8	-3.3789e-16
3209	2.8098e-16
3209.2	2.8756e-16
3209.4	4.5566e-17
3209.6	3.6311e-16
3209.8	5.9385e-16
3210	-2.2654e-16
3210.2	7.8146e-17
3210.4	7.2216e-16
3210.6	6.0942e-16
3210.8	3.6368e-16
3211	7.9559e-17
3211.2	2.6462e-16
3211.4	2.2724e-16
3211.6	3.7373e-17
3211.8	1.7099e-16
3212	1.39e-16
3212.2	1.8713e-16
3212.4	2.1543e-16
3212.6	2.808e-16
3212.8	4.9745e-16
3213	3.1231e-16
3213.2	1.0547e-16
3213.4	1.3728e-16
3213.6	-5.2301e-17
3213.8	1.6168e-18
3214	1.1966e-16
3214.2	7.0703e-17
3214.4	1.2056e-16
3214.6	-4.542e-17
3214.8	-9.6621e-17
3215	1.756e-16
3215.2	6.925e-16
3215.4	3.492e-16
3215.6	-4.6343e-16
3215.8	-1.7015e-16
3216	-4.7085e-17
3216.2	3.4368e-17
3216.4	1.7628e-16
3216.6	2.4339e-16
3216.8	-1.1594e-16
3217	-1.1293e-16
3217.2	2.7653e-16
3217.4	1.4965e-16
3217.6	2.3062e-16
3217.8	2.6852e-16
3218	2.7376e-16
3218.2	3.5589e-16
3218.4	-2.5513e-16
3218.6	6.2799e-18
3218.8	2.6674e-16
3219	9.3364e-17
3219.2	-1.2014e-16
3219.4	-9.1497e-17
3219.6	3.3408e-16
3219.8	6.205e-16
3220	2.3822e-16
3220.2	2.8945e-16
3220.4	1.1803e-16
3220.6	-3.1312e-16
3220.8	-5.438e-16
3221	-3.0368e-16
3221.2	-5.4744e-17
3221.4	-1.1358e-16
3221.6	-1.6348e-16
3221.8	-2.9593e-18
3222	-4.5846e-16
3222.2	-3.3265e-17
3222.4	-2.3062e-17
3222.6	1.7982e-16
3222.8	9.7687e-17
3223	-1.3577e-17
3223.2	4.2148e-16
3223.4	-3.1664e-17
3223.6	-1.5411e-16
3223.8	2.399e-16
3224	1.3568e-16
3224.2	4.8551e-16
3224.4	3.9912e-16
3224.6	2.7956e-16
3224.8	2.9143e-16
3225	8.2547e-17
3225.2	-3.282e-16
3225.4	-2.918e-16
3225.6	7.6211e-17
3225.8	-1.0719e-16
3226	7.4051e-17
3226.2	3.8564e-16
3226.4	4.153e-16
3226.6	4.1882e-16
3226.8	2.8529e-16
3227	2.5133e-16
3227.2	-5.9068e-17
3227.4	-4.2809e-16
3227.6	2.0289e-16
3227.8	2.7886e-16
3228	-1.6651e-16
3228.2	6.0922e-17
3228.4	1.9988e-16
3228.6	2.6085e-17
3228.8	-1.9658e-16
3229	-1.4797e-16
3229.2	3.7619e-18
3229.4	7.0307e-17
3229.6	-3.1842e-16
3229.8	8.7566e-17
3230	2.4915e-16
3230.2	4.0905e-17
3230.4	-1.2947e-16
3230.6	4.3348e-16
3230.8	3.4082e-16
3231	2.3115e-16
3231.2	3.7193e-16
3231.4	1.1894e-16
3231.6	1.0109e-16
3231.8	9.3699e-17
3232	4.4371e-17
3232.2	-1.1566e-16
3232.4	3.6001e-17
3232.6	-7.3506e-17
3232.8	1.4766e-16
3233	4.001e-16
3233.2	1.1599e-16
3233.4	1.3174e-16
3233.6	-5.8082e-17
3233.8	8.5097e-17
3234	2.4904e-16
3234.2	2.516e-16
3234.4	4.0164e-16
3234.6	4.2271e-16
3234.8	2.1308e-16
3235	5.2787e-16
3235.2	6.5106e-16
3235.4	1.5972e-16
3235.6	-7.8419e-17
3235.8	4.1995e-17
3236	1.5865e-16
3236.2	-3.0297e-16
3236.4	4.4083e-17
3236.6	8.0363e-17
3236.8	2.7785e-16
3237	4.3951e-16
3237.2	2.8045e-16
3237.4	3.1492e-16
3237.6	1.1469e-16
3237.8	-1.4002e-17
3238	2.9044e-17
3238.2	1.4262e-16
3238.4	-8.4343e-17
3238.6	8.9396e-17
3238.8	2.2165e-16
3239	-6.9387e-17
3239.2	-2.6014e-17
3239.4	5.9698e-18
3239.6	9.9625e-17
3239.8	-6.6968e-17
3240	-1.7013e-17
3240.2	-8.5534e-17
3240.4	-3.3918e-17
3240.6	4.879e-18
3240.8	6.9944e-17
3241	-7.1924e-17
3241.2	-6.2218e-17
3241.4	6.2509e-17
3241.6	-1.1632e-17
3241.8	2.597e-16
3242	-8.1729e-17
3242.2	-3.6895e-17
3242.4	2.7274e-16
3242.6	4.8371e-16
3242.8	4.6156e-16
3243	1.0507e-16
3243.2	2.7344e-16
3243.4	8.8057e-17
3243.6	1.8601e-16
3243.8	2.2679e-16
3244	2.7725e-16
3244.2	1.1025e-17
3244.4	4.2144e-16
3244.6	3.2876e-16
3244.8	-5.5907e-17
3245	-9.269e-17
3245.2	-2.0429e-16
3245.4	7.8166e-17
3245.6	1.7162e-16
3245.8	1.6807e-16
3246	1.5529e-16
3246.2	1.3779e-17
3246.4	-1.7543e-16
3246.6	-1.0823e-16
3246.8	1.822e-16
3247	5.8444e-16
3247.2	8.9821e-17
3247.4	-7.2277e-17
3247.6	4.2479e-16
3247.8	1.7747e-16
3248	-2.1859e-16
3248.2	6.7443e-17
3248.4	2.5536e-16
3248.6	1.2752e-16
