# SOURCE  = 'Quimby et al. 2018' /                                                
# OBJECT  = 'PTF11hrq'           /                                                
# Z       =            0.0571000 / wavelengths divided by (1 + z)                 
# NORM    =          3.03000E-17 / fluxes divided by norm                         
# CLIPPED =                    1 / galaxy emission lines removed                  
# SMOOTHED=                    1 / spectrum has been smoothed                     
# COLUMN01= 'Wavelength (Angstrom)' /                                             
# COLUMN02= 'Flux Density (erg/s/cm2/A)' /                                        
# COLUMN03= 'Flux Density Uncertainty (erg/s/cm2/A)' /                            
# END                                                                             
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
   3507.7855629      0.7159967      0.0820289
   3511.2949491      0.7069272      0.0815586
   3514.8045934      0.6754155      0.0812895
   3518.3248190      0.6673864      0.0816663
   3521.8450445      0.6169611      0.0818371
   3525.3650121      0.6255107      0.0825269
   3528.8852376      0.6185351      0.0838479
   3532.4160445      0.6510627      0.0842047
   3535.9465934      0.6590460      0.0849360
   3539.4879816      0.6189373      0.0852213
   3543.0291117      0.6380935      0.0858081
   3546.5705000      0.5985315      0.0856113
   3550.1118883      0.5862912      0.0849491
   3553.6635997      0.6017591      0.0839766
   3557.2155693      0.6065029      0.0832400
   3560.7778621      0.6037145      0.0822402
   3564.3404129      0.6495057      0.0801856
   3567.9027057      0.6535180      0.0782293
   3571.4758379      0.6542695      0.0761605
   3575.0487121      0.6984887      0.0742505
   3578.6218443      0.7552271      0.0722418
   3582.1947184      0.8048059      0.0709836
   3585.7784319      0.8455182      0.0698184
   3589.3618874      0.8718251      0.0692997
   3592.9559241      0.8755397      0.0685677
   3596.5502190      0.8820689      0.0688974
   3600.1442557      0.8783448      0.0698290
   3603.7491319      0.8706905      0.0701028
   3607.3431686      0.8668027      0.0695135
   3610.9583681      0.8348113      0.0704594
   3614.5632443      0.8308234      0.0713767
   3618.1784436      0.7946899      0.0729811
   3621.8042244      0.7753602      0.0751494
   3625.4196819      0.8027335      0.0769932
   3629.0454626      0.7955707      0.0790814
   3632.6712434      0.7999057      0.0806589
   3636.3076055      0.7657788      0.0830938
   3639.9442256      0.7262921      0.0839609
   3643.5911690      0.7235243      0.0843512
   3647.2275310      0.7233689      0.0845878
   3650.8744744      0.7343637      0.0829445
   3654.5319991      0.7929147      0.0807054
   3658.1792006      0.8181274      0.0785597
   3661.8367253      0.8354475      0.0758356
   3665.5048314      0.8448058      0.0726549
   3669.1729374      0.8465249      0.0704125
   3672.8410434      0.8794476      0.0686027
   3676.5091494      0.8938338      0.0665091
   3680.1878367      0.9103005      0.0657980
   3683.8665241      0.9165562      0.0664457
   3687.5560509      0.8982329      0.0649551
   3691.2453195      0.9137879      0.0657527
   3694.9345883      0.9249119      0.0662320
   3698.6238569      0.9306337      0.0649805
   3702.3237069      0.9111869      0.0653150
   3706.0235569      0.9029132      0.0658984
   3709.7339883      0.9013324      0.0658467
   3713.4444195      0.9362168      0.0662988
   3717.1548509      0.9382063      0.0662457
   3720.8756055      0.9330314      0.0658123
   3724.5966181      0.9353397      0.0657956
   3728.3176307      0.9541515      0.0646220
   3732.0492247      0.9275460      0.0638223
   3735.7808186      0.8961744      0.0629651
   3739.5229940      0.9387400      0.0612318
   3743.2545879      0.9303679      0.0601363
   3746.9967633      0.9185392      0.0590575
   3750.7492617      0.8703445      0.0571178
   3754.5020184      0.8586538      0.0562131
   3758.2547750      0.8495271      0.0566071
   3762.0075316      0.8378381      0.0551974
   3765.7708695      0.8302576      0.0546098
   3769.5339494      0.8508123      0.0549479
   3773.3078686      0.8793859      0.0547661
   3777.0817879      0.9055641      0.0545692
   3780.8660305      0.9185517      0.0550698
   3784.6399497      0.9365155      0.0560765
   3788.4244503      0.9289700      0.0562646
   3792.2192741      0.9176270      0.0571926
   3796.0037747      0.9378134      0.0587474
   3799.7988566      0.9784113      0.0593193
   3803.6042617      0.9819764      0.0582843
   3807.4099250      1.0117826      0.0583284
   3811.2155883      1.0169258      0.0600224
   3815.0315747      1.0113991      0.0614361
   3818.8372379      0.9752046      0.0590309
   3822.6638057      0.9791362      0.0591537
   3826.4800503      0.9240029      0.0598434
   3830.3066181      0.9113369      0.0610001
   3834.1440253      0.8857270      0.0624116
   3837.9705931      0.8995898      0.0647141
   3841.8080003      0.8971472      0.0670321
   3845.6557307      0.8714867      0.0654055
   3849.5037193      0.8890814      0.0652634
   3853.3514497      0.8961494      0.0619360
   3857.2100195      0.8863306      0.0603586
   3861.0577500      0.8574536      0.0579957
   3864.9266431      0.8677610      0.0569115
   3868.7852129      0.8577210      0.0560422
   3872.6541060      0.8553963      0.0557573
   3876.5335805      0.8873646      0.0563110
   3880.4027316      0.8684188      0.0535879
   3884.2927874      0.8601303      0.0544257
   3888.1722617      0.8234425      0.0596446
   3892.0625756      0.8230903      0.0584978
   3895.9526314      0.8246545      0.0575957
   3899.8532684      0.8237723      0.0580273
   3903.7433241      0.8420736      0.0589144
   3907.6548006      0.8623915      0.0592498
   3911.5554376      0.9181860      0.0588181
   3915.4772374      0.9045593      0.0575332
   3919.3884557      0.8763593      0.0573631
   3923.3102555      0.8781743      0.0563666
   3927.2323133      0.8883841      0.0546147
   3931.1541129      0.9186639      0.0540187
   3935.0864940      0.9205219      0.0532475
   3939.0294564      0.9639152      0.0526249
   3942.9618374      1.0040923      0.0527190
   3946.9047997      1.0087050      0.0528272
   3950.8583434      0.9991916      0.0518040
   3954.8013057      1.0035979      0.0511428
   3958.7654307      0.9927099      0.0509178
   3962.7189744      0.9600468      0.0497388
   3966.6830994      0.9986337      0.0494645
   3970.6472244      1.0354691      0.0494943
   3974.6219307      1.0526932      0.0496605
   3978.5966371      1.0590935      0.0505580
   3982.5713434      1.0485156      0.0513087
   3986.5566310      1.0512252      0.0513208
   3990.5419186      1.0146832      0.0523062
   3994.5377876      1.0112019      0.0535304
   3998.5230753      1.0246594      0.0542923
   4002.5295256      1.0236799      0.0558366
   4006.5253945      1.0223662      0.0583353
   4010.5315867      1.0243045      0.0585466
   4014.5486184      1.0347520      0.0592614
   4018.5656500      0.9904569      0.0604997
   4022.5826816      0.9574760      0.0623016
   4026.5997133      0.8963729      0.0640020
   4030.6270681      0.8658906      0.0661204
   4034.6652624      0.8061534      0.0678593
   4038.6928753      0.8115848      0.0680181
   4042.7310695      0.8752876      0.0682841
   4046.7795871      0.9117371      0.0662380
   4050.8283626      0.8911460      0.0674913
   4054.8771383      0.8659899      0.0641569
   4058.9256557      0.8780685      0.0629186
   4062.9850126      0.9060907      0.0624295
   4067.0549509      0.9387562      0.0626228
   4071.1246310      0.9527851      0.0624216
   4075.1945693      0.9873511      0.0606851
   4079.2642494      1.0106806      0.0637399
   4083.3447690      1.0490229      0.0622192
   4087.4250305      1.0646547      0.0629112
   4091.5161314      1.0635796      0.0665939
   4095.6069741      1.0368901      0.0633565
   4099.7086564      1.0272477      0.0609629
   4103.7994991      1.0455024      0.0605657
   4107.9117626      1.0335701      0.0608331
   4112.0131867      1.0674793      0.0622839
   4116.1254503      1.1154191      0.0630172
   4120.2480371      1.1477000      0.0626234
   4124.3708819      1.1490886      0.0633709
   4128.4934686      1.1284180      0.0635497
