3199.8	3.1668e-16
3200	1.438e-16
3200.2	3.935e-17
3200.4	2.5704e-16
3200.6	2.22e-16
3200.8	2.215e-16
3201	2.8208e-16
3201.2	2.336e-16
3201.4	2.2949e-16
3201.6	1.1416e-16
3201.8	1.7234e-16
3202	3.6413e-16
3202.2	4.2467e-16
3202.4	4.014e-16
3202.6	2.9958e-16
3202.8	2.1193e-16
3203	2.6461e-16
3203.2	2.3036e-16
3203.4	2.6533e-16
3203.6	4.2813e-16
3203.8	4.7153e-16
3204	3.7799e-16
3204.2	3.4177e-16
3204.4	4.2705e-16
3204.6	4.0691e-16
3204.8	3.3146e-16
3205	5.1423e-16
3205.2	5.9989e-16
3205.4	5.1083e-16
3205.6	2.7699e-16
3205.8	3.0092e-16
3206	3.9528e-16
3206.2	4.0592e-16
3206.4	3.4831e-16
3206.6	3.1821e-16
3206.8	1.6175e-16
3207	2.67e-16
3207.2	4.085e-16
3207.4	3.8744e-16
3207.6	3.997e-16
3207.8	2.5236e-16
3208	2.3619e-16
3208.2	3.8047e-16
3208.4	2.9279e-16
3208.6	2.2892e-16
3208.8	2.0564e-16
3209	2.8168e-16
3209.2	3.2363e-16
3209.4	3.2729e-16
3209.6	2.7876e-16
3209.8	3.6882e-16
3210	3.6505e-16
3210.2	2.5259e-16
3210.4	2.5416e-16
3210.6	2.321e-16
3210.8	2.7075e-16
3211	3.7473e-16
3211.2	4.315e-16
3211.4	3.8629e-16
3211.6	2.7629e-16
3211.8	3.9877e-16
3212	4.7651e-16
3212.2	3.3442e-16
3212.4	2.9009e-16
3212.6	2.107e-16
3212.8	2.4317e-16
3213	1.0407e-16
3213.2	2.3214e-16
3213.4	2.2913e-16
3213.6	2.4809e-16
3213.8	2.9751e-16
3214	3.6392e-16
3214.2	2.1221e-16
3214.4	2.3162e-16
3214.6	7.1074e-17
3214.8	2.6945e-16
3215	1.5854e-16
3215.2	1.4099e-16
3215.4	3.3195e-16
3215.6	2.7314e-16
3215.8	4.568e-16
3216	4.1251e-16
3216.2	4.264e-16
3216.4	3.2468e-16
3216.6	3.052e-16
3216.8	1.653e-16
3217	2.9731e-16
3217.2	3.1822e-16
3217.4	2.9391e-16
3217.6	2.6216e-16
3217.8	3.4756e-16
3218	3.4049e-16
3218.2	1.9885e-16
3218.4	3.1434e-16
3218.6	4.6152e-16
