# Telescope VLT
# Reference Balland etal (2017)
# Redshift 0.342
# Galaxy-Model E1
# Spectrum spectrum_07D1ah_1699.da
# SN-Name 07D1ah
# Phase -0.160
# Survey SNLS
# SN-Type SNIa-pec
# Date 2007-08-27
# Units 1.e-16 erg/s/cm2/A
# Galaxy-Fraction 0.2600
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
4817.390	       0.06683 	      0.00772
4822.390	       0.06406 	      0.00668
4827.390	       0.05843 	      0.00831
4832.390	       0.05546 	      0.00748
4837.390	       0.05418 	      0.00832
4842.390	       0.06380 	      0.00721
4847.390	       0.06307 	      0.00662
4852.390	       0.05987 	      0.00827
4857.390	       0.05950 	      0.00649
4862.390	       0.06148 	      0.00746
4867.390	       0.06888 	      0.00701
4872.390	       0.04742 	      0.00654
4877.390	       0.05557 	      0.00645
4882.390	       0.06327 	      0.00725
4887.390	       0.06025 	      0.00864
4892.390	       0.05699 	      0.00786
4897.390	       0.04867 	      0.00627
4902.390	       0.05626 	      0.00787
4907.390	       0.07007 	      0.00778
4912.390	       0.06194 	      0.00679
4917.390	       0.05577 	      0.00676
4922.390	       0.06259 	      0.00783
4927.390	       0.03812 	      0.00917
4932.390	       0.04326 	      0.00697
4937.390	       0.04378 	      0.00647
4942.390	       0.04717 	      0.00632
4947.390	       0.04960 	      0.00772
4952.390	       0.04287 	      0.00630
4957.390	       0.03621 	      0.00678
4962.390	       0.03792 	      0.00668
4967.390	       0.04541 	      0.00609
4972.390	       0.04316 	      0.00676
4977.390	       0.04195 	      0.00682
4982.390	       0.03917 	      0.00856
4987.390	       0.03838 	      0.00696
4992.390	       0.05850 	      0.00794
4997.390	       0.08631 	      0.00741
5002.390	       0.10079 	      0.00720
5007.390	       0.07200 	      0.00709
5012.390	       0.04636 	      0.00696
5017.390	       0.04028 	      0.00609
5022.390	       0.04205 	      0.00578
5027.390	       0.03362 	      0.00712
5032.390	       0.03392 	      0.00797
5037.390	       0.03754 	      0.00532
5042.390	       0.04400 	      0.00587
5047.390	       0.04387 	      0.00702
5052.390	       0.04142 	      0.00571
5057.390	       0.03532 	      0.00637
5062.390	       0.02521 	      0.00647
5067.390	       0.03820 	      0.00765
5072.390	       0.03871 	      0.00687
5077.390	       0.04084 	      0.00677
5082.390	       0.04368 	      0.00636
5087.390	       0.02720 	      0.00650
5092.390	       0.03465 	      0.00687
5097.390	       0.04353 	      0.00728
5102.390	       0.04796 	      0.00686
5107.390	       0.04860 	      0.00624
5112.390	       0.03118 	      0.00644
5117.390	       0.04915 	      0.00779
5122.390	       0.05690 	      0.00702
5127.390	       0.04009 	      0.00582
5132.390	       0.05048 	      0.00634
5137.390	       0.04918 	      0.00793
5142.390	       0.05611 	      0.00758
5147.390	       0.04138 	      0.00610
5152.390	       0.04490 	      0.00582
5157.390	       0.05052 	      0.00621
5162.390	       0.04999 	      0.00636
5167.390	       0.05039 	      0.00527
5172.390	       0.04541 	      0.00424
5177.390	       0.04624 	      0.00555
5182.390	       0.05971 	      0.00665
5187.390	       0.05909 	      0.00701
5192.390	       0.06415 	      0.00760
5197.390	       0.06020 	      0.00593
5202.390	       0.05240 	      0.00646
5207.390	       0.05821 	      0.00626
5212.390	       0.06184 	      0.00661
5217.390	       0.05805 	      0.00617
5222.390	       0.05492 	      0.00597
5227.390	       0.07245 	      0.00624
5232.390	       0.06996 	      0.00651
5237.390	       0.06672 	      0.00466
5242.390	       0.05441 	      0.00506
5247.390	       0.04430 	      0.00687
5252.390	       0.05018 	      0.00616
5257.390	       0.05447 	      0.00551
5262.390	       0.06207 	      0.00609
5267.390	       0.06363 	      0.00565
5272.390	       0.06304 	      0.00546
5277.390	       0.06620 	      0.00567
5282.390	       0.06736 	      0.00521
5287.390	       0.06088 	      0.00497
5292.390	       0.05725 	      0.00563
5297.390	       0.06006 	      0.00564
5302.390	       0.05282 	      0.00569
5307.390	       0.05625 	      0.00670
5312.390	       0.05285 	      0.00635
5317.390	       0.05374 	      0.00546
5322.390	       0.05757 	      0.00579
5327.390	       0.06052 	      0.00592
5332.390	       0.06945 	      0.00619
5337.390	       0.07034 	      0.00542
5342.390	       0.07086 	      0.00558
5347.390	       0.06437 	      0.00611
5352.390	       0.06055 	      0.00507
5357.390	       0.06676 	      0.00516
5362.390	       0.06083 	      0.00540
5367.390	       0.05825 	      0.00600
5372.390	       0.05857 	      0.00527
5377.390	       0.06373 	      0.00569
5382.390	       0.05968 	      0.00501
5387.390	       0.06371 	      0.00590
5392.390	       0.06397 	      0.00616
5397.390	       0.05735 	      0.00605
5402.390	       0.06123 	      0.00697
5407.390	       0.06476 	      0.00570
5412.390	       0.06478 	      0.00460
5417.390	       0.06522 	      0.00476
5422.390	       0.05641 	      0.00508
5427.390	       0.06265 	      0.00510
5432.390	       0.06570 	      0.00503
5437.390	       0.06078 	      0.00570
5442.390	       0.06039 	      0.00493
5447.390	       0.06418 	      0.00522
5452.390	       0.05072 	      0.00572
5457.390	       0.05805 	      0.00574
5462.390	       0.06311 	      0.00541
5467.390	       0.06012 	      0.00615
5472.390	       0.06192 	      0.00536
5477.390	       0.06567 	      0.00421
5482.390	       0.06225 	      0.00598
5487.390	       0.05248 	      0.00552
5492.390	       0.06000 	      0.00515
5497.390	       0.06832 	      0.00514
5502.390	       0.06340 	      0.00478
5507.390	       0.05691 	      0.00455
5512.390	       0.05732 	      0.00575
5517.390	       0.06803 	      0.00550
5522.390	       0.06723 	      0.00543
5527.390	       0.05658 	      0.00549
5532.390	       0.05280 	      0.00430
5537.390	       0.06386 	      0.00418
5542.390	       0.06432 	      0.00588
5547.390	       0.05905 	      0.00548
5552.390	       0.06569 	      0.00524
5557.390	       0.05792 	      0.00490
5562.390	       0.05487 	      0.00501
5567.390	       0.05116 	      0.00595
5572.390	       0.05770 	      0.00695
5577.390	       0.06239 	      0.00586
5582.390	       0.05572 	      0.00765
5587.390	       0.05039 	      0.00552
5592.390	       0.05673 	      0.00527
5597.390	       0.05405 	      0.00532
5602.390	       0.05405 	      0.00509
5607.390	       0.05411 	      0.00495
5612.390	       0.05551 	      0.00499
5617.390	       0.05683 	      0.00369
5622.390	       0.05082 	      0.00446
5627.390	       0.05199 	      0.00645
5632.390	       0.04704 	      0.00536
5637.390	       0.03418 	      0.00574
5642.390	       0.04333 	      0.00541
5647.390	       0.04810 	      0.00430
5652.390	       0.04791 	      0.00528
5657.390	       0.04504 	      0.00547
5662.390	       0.04405 	      0.00399
5667.390	       0.04845 	      0.00397
5672.390	       0.04713 	      0.00461
5677.390	       0.04127 	      0.00492
5682.390	       0.03506 	      0.00463
5687.390	       0.03673 	      0.00445
5692.390	       0.04117 	      0.00418
5697.390	       0.03732 	      0.00526
5702.390	       0.03613 	      0.00490
5707.390	       0.03781 	      0.00598
5712.390	       0.03273 	      0.00488
5717.390	       0.03025 	      0.00483
5722.390	       0.03210 	      0.00521
5727.390	       0.03415 	      0.00484
5732.390	       0.03412 	      0.00517
5737.390	       0.02245 	      0.00435
5742.390	       0.03064 	      0.00512
5747.390	       0.03930 	      0.00549
5752.390	       0.02788 	      0.00508
5757.390	       0.03391 	      0.00468
5762.390	       0.03554 	      0.00496
5767.390	       0.03647 	      0.00554
5772.390	       0.04247 	      0.00577
5777.390	       0.03055 	      0.00513
5782.390	       0.03226 	      0.00492
5787.390	       0.03167 	      0.00431
5792.390	       0.03912 	      0.00508
5797.390	       0.04077 	      0.00469
5802.390	       0.04575 	      0.00488
5807.390	       0.03471 	      0.00542
5812.390	       0.03763 	      0.00536
5817.390	       0.04310 	      0.00444
5822.390	       0.03464 	      0.00456
5827.390	       0.04317 	      0.00521
5832.390	       0.04315 	      0.00537
5837.390	       0.04620 	      0.00417
5842.390	       0.04609 	      0.00513
5847.390	       0.04360 	      0.00464
5852.390	       0.04209 	      0.00470
5857.390	       0.03986 	      0.00393
5862.390	       0.04772 	      0.00392
5867.390	       0.04938 	      0.00467
5872.390	       0.04850 	      0.00446
5877.390	       0.04845 	      0.00537
5882.390	       0.04865 	      0.00412
5887.390	       0.04698 	      0.00491
5892.390	       0.04142 	      0.00541
5897.390	       0.04889 	      0.00450
5902.390	       0.04044 	      0.00409
5907.390	       0.04829 	      0.00501
5912.390	       0.05002 	      0.00573
5917.390	       0.04192 	      0.00574
5922.390	       0.04819 	      0.00463
5927.390	       0.04064 	      0.00476
5932.390	       0.04537 	      0.00527
5937.390	       0.04498 	      0.00512
5942.390	       0.04685 	      0.00492
5947.390	       0.04484 	      0.00473
5952.390	       0.04641 	      0.00423
5957.390	       0.05202 	      0.00437
5962.390	       0.04715 	      0.00476
5967.390	       0.04111 	      0.00571
5972.390	       0.04923 	      0.00471
5977.390	       0.05032 	      0.00461
5982.390	       0.04914 	      0.00404
5987.390	       0.05056 	      0.00434
5992.390	       0.04942 	      0.00434
5997.390	       0.05683 	      0.00492
6002.390	       0.05228 	      0.00447
6007.390	       0.05057 	      0.00464
6012.390	       0.05063 	      0.00469
6017.390	       0.04819 	      0.00470
6022.390	       0.05042 	      0.00473
6027.390	       0.04749 	      0.00391
6032.390	       0.05605 	      0.00399
6037.390	       0.05283 	      0.00459
6042.390	       0.04840 	      0.00446
6047.390	       0.05508 	      0.00537
6052.390	       0.04751 	      0.00465
6057.390	       0.05087 	      0.00362
6062.390	       0.04196 	      0.00508
6067.390	       0.04462 	      0.00432
6072.390	       0.05276 	      0.00512
6077.390	       0.04564 	      0.00372
6082.390	       0.04767 	      0.00396
6087.390	       0.05375 	      0.00454
6092.390	       0.05163 	      0.00451
6097.390	       0.04738 	      0.00443
6102.390	       0.05242 	      0.00403
6107.390	       0.05146 	      0.00384
6112.390	       0.04851 	      0.00401
6117.390	       0.04744 	      0.00436
6122.390	       0.04652 	      0.00415
6127.390	       0.05001 	      0.00478
6132.390	       0.04122 	      0.00455
6137.390	       0.04022 	      0.00456
6142.390	       0.03981 	      0.00453
6147.390	       0.04963 	      0.00500
6152.390	       0.05652 	      0.00321
6157.390	       0.04511 	      0.00337
6162.390	       0.04594 	      0.00363
6167.390	       0.04920 	      0.00444
6172.390	       0.04601 	      0.00384
6177.390	       0.04548 	      0.00398
6182.390	       0.04493 	      0.00516
6187.390	       0.04166 	      0.00380
6192.390	       0.03332 	      0.00383
6197.390	       0.04156 	      0.00502
6202.390	       0.04326 	      0.00487
6207.390	       0.04114 	      0.00441
6212.390	       0.03899 	      0.00435
6217.390	       0.04516 	      0.00398
6222.390	       0.04346 	      0.00332
6227.390	       0.03788 	      0.00397
6232.390	       0.04047 	      0.00333
6237.390	       0.04227 	      0.00350
6242.390	       0.03717 	      0.00306
6247.390	       0.03807 	      0.00380
6252.390	       0.04000 	      0.00363
6257.390	       0.03517 	      0.00406
6262.390	       0.04032 	      0.00456
6267.390	       0.04001 	      0.00425
6272.390	       0.03499 	      0.00475
6277.390	       0.03621 	      0.00414
6282.390	       0.03285 	      0.00288
6287.390	       0.03398 	      0.00355
6292.390	       0.03204 	      0.00401
6297.390	       0.03493 	      0.00480
6302.390	       0.03513 	      0.00423
6307.390	       0.03489 	      0.00413
6312.390	       0.02941 	      0.00456
6317.390	       0.03375 	      0.00437
6322.390	       0.03368 	      0.00419
6327.390	       0.03348 	      0.00412
6332.390	       0.03076 	      0.00384
6337.390	       0.02977 	      0.00386
6342.390	       0.03153 	      0.00434
6347.390	       0.02426 	      0.00343
6352.390	       0.02799 	      0.00448
6357.390	       0.03193 	      0.00455
6362.390	       0.03832 	      0.00402
6367.390	       0.03527 	      0.00413
6372.390	       0.03066 	      0.00411
6377.390	       0.03816 	      0.00431
6382.390	       0.03446 	      0.00360
6387.390	       0.03086 	      0.00340
6392.390	       0.03262 	      0.00343
6397.390	       0.02682 	      0.00394
6402.390	       0.03289 	      0.00340
6407.390	       0.03334 	      0.00349
6412.390	       0.03508 	      0.00385
6417.390	       0.03601 	      0.00452
6422.390	       0.03678 	      0.00355
6427.390	       0.03671 	      0.00359
6432.390	       0.04084 	      0.00421
6437.390	       0.03060 	      0.00436
6442.390	       0.03772 	      0.00336
6447.390	       0.04091 	      0.00316
6452.390	       0.03466 	      0.00349
6457.390	       0.03362 	      0.00419
6462.390	       0.03532 	      0.00353
6467.390	       0.02949 	      0.00386
6472.390	       0.03332 	      0.00422
6477.390	       0.03525 	      0.00343
6482.390	       0.03136 	      0.00412
6487.390	       0.02766 	      0.00338
6492.390	       0.03557 	      0.00334
6497.390	       0.03643 	      0.00349
6502.390	       0.03781 	      0.00481
6507.390	       0.03470 	      0.00398
6512.390	       0.03283 	      0.00330
6517.390	       0.05190 	      0.00345
6522.390	       0.05398 	      0.00418
6527.390	       0.03220 	      0.00439
6532.390	       0.02692 	      0.00484
6537.390	       0.03476 	      0.00471
6542.390	       0.03502 	      0.00400
6547.390	       0.02528 	      0.00339
6552.390	       0.02449 	      0.00418
6557.390	       0.02137 	      0.00353
6562.390	       0.03138 	      0.00412
6567.390	       0.02890 	      0.00363
6572.390	       0.02211 	      0.00432
6577.390	       0.01869 	      0.00433
6582.390	       0.02300 	      0.00353
6587.390	       0.02752 	      0.00341
6592.390	       0.02546 	      0.00344
6597.390	       0.02297 	      0.00356
6602.390	       0.02780 	      0.00416
6607.390	       0.02238 	      0.00374
6612.390	       0.02318 	      0.00387
6617.390	       0.02269 	      0.00379
6622.390	       0.03203 	      0.00315
6627.390	       0.03480 	      0.00392
6632.390	       0.03340 	      0.00358
6637.390	       0.02546 	      0.00384
6642.390	       0.02476 	      0.00342
6647.390	       0.03992 	      0.00359
6652.390	       0.04600 	      0.00391
6657.390	       0.03572 	      0.00366
6662.390	       0.02769 	      0.00407
6667.390	       0.03702 	      0.00461
6672.390	       0.03272 	      0.00375
6677.390	       0.02965 	      0.00434
6682.390	       0.02924 	      0.00398
6687.390	       0.02782 	      0.00332
6692.390	       0.02191 	      0.00354
6697.390	       0.02690 	      0.00437
6702.390	       0.02835 	      0.00436
6707.390	       0.04040 	      0.00362
6712.390	       0.06482 	      0.00387
6717.390	       0.07602 	      0.00369
6722.390	       0.05212 	      0.00274
6727.390	       0.03172 	      0.00245
6732.390	       0.03527 	      0.00285
6737.390	       0.03585 	      0.00340
6742.390	       0.03623 	      0.00397
6747.390	       0.03069 	      0.00378
6752.390	       0.03003 	      0.00353
6757.390	       0.03544 	      0.00341
6762.390	       0.03102 	      0.00361
6767.390	       0.02605 	      0.00376
6772.390	       0.03381 	      0.00324
6777.390	       0.03063 	      0.00373
6782.390	       0.03030 	      0.00409
6787.390	       0.03522 	      0.00361
6792.390	       0.03880 	      0.00333
6797.390	       0.03767 	      0.00412
6802.390	       0.03917 	      0.00382
6807.390	       0.03595 	      0.00380
6812.390	       0.03277 	      0.00363
6817.390	       0.03476 	      0.00390
6822.390	       0.03802 	      0.00386
6827.390	       0.04357 	      0.00381
6832.390	       0.04218 	      0.00357
6837.390	       0.03757 	      0.00339
6842.390	       0.04053 	      0.00300
6847.390	       0.03882 	      0.00308
6852.390	       0.03726 	      0.00361
6857.390	       0.03341 	      0.00387
6862.390	       0.03975 	      0.00397
6867.390	       0.02915 	      0.00371
6872.390	       0.02561 	      0.00277
6877.390	       0.03438 	      0.00272
6882.390	       0.03774 	      0.00248
6887.390	       0.03949 	      0.00331
6892.390	       0.03835 	      0.00339
6897.390	       0.03376 	      0.00333
6902.390	       0.03240 	      0.00304
6907.390	       0.03139 	      0.00350
6912.390	       0.04102 	      0.00301
6917.390	       0.03948 	      0.00352
6922.390	       0.03848 	      0.00416
6927.390	       0.03878 	      0.00374
6932.390	       0.03647 	      0.00345
6937.390	       0.03395 	      0.00329
6942.390	       0.03957 	      0.00413
6947.390	       0.03602 	      0.00428
6952.390	       0.04028 	      0.00366
6957.390	       0.04414 	      0.00374
6962.390	       0.03581 	      0.00362
6967.390	       0.03925 	      0.00348
6972.390	       0.03597 	      0.00365
6977.390	       0.03250 	      0.00308
6982.390	       0.03451 	      0.00327
6987.390	       0.03656 	      0.00336
6992.390	       0.03444 	      0.00292
6997.390	       0.03378 	      0.00418
7002.390	       0.03772 	      0.00332
7007.390	       0.03508 	      0.00327
7012.390	       0.03734 	      0.00267
7017.390	       0.03472 	      0.00287
7022.390	       0.03856 	      0.00253
7027.390	       0.03323 	      0.00300
7032.390	       0.03864 	      0.00316
7037.390	       0.02903 	      0.00279
7042.390	       0.03016 	      0.00363
7047.390	       0.02831 	      0.00361
7052.390	       0.02883 	      0.00289
7057.390	       0.03427 	      0.00352
7062.390	       0.03013 	      0.00345
7067.390	       0.03185 	      0.00374
7072.390	       0.03382 	      0.00327
7077.390	       0.02544 	      0.00256
7082.390	       0.02507 	      0.00348
7087.390	       0.02450 	      0.00268
7092.390	       0.02526 	      0.00274
7097.390	       0.02861 	      0.00330
7102.390	       0.02713 	      0.00327
7107.390	       0.01815 	      0.00378
7112.390	       0.02224 	      0.00356
7117.390	       0.02395 	      0.00302
7122.390	       0.02392 	      0.00275
7127.390	       0.02406 	      0.00233
7132.390	       0.02174 	      0.00311
7137.390	       0.02402 	      0.00378
7142.390	       0.02184 	      0.00397
7147.390	       0.02681 	      0.00327
7152.390	       0.02209 	      0.00291
7157.390	       0.03015 	      0.00344
7162.390	       0.02755 	      0.00285
7167.390	       0.02763 	      0.00329
7172.390	       0.02946 	      0.00289
7177.390	       0.03204 	      0.00351
7182.390	       0.03281 	      0.00321
7187.390	       0.03028 	      0.00301
7192.390	       0.03021 	      0.00322
7197.390	       0.02699 	      0.00344
7202.390	       0.02616 	      0.00321
7207.390	       0.02741 	      0.00373
7212.390	       0.02861 	      0.00256
7217.390	       0.02619 	      0.00302
7222.390	       0.02449 	      0.00322
7227.390	       0.02261 	      0.00271
7232.390	       0.02688 	      0.00341
7237.390	       0.02649 	      0.00334
7242.390	       0.02276 	      0.00361
7247.390	       0.02263 	      0.00370
7252.390	       0.02458 	      0.00290
7257.390	       0.02419 	      0.00270
7262.390	       0.02444 	      0.00287
7267.390	       0.02977 	      0.00297
7272.390	       0.02956 	      0.00292
7277.390	       0.02567 	      0.00383
7282.390	       0.02737 	      0.00307
7287.390	       0.02351 	      0.00350
7292.390	       0.01945 	      0.00296
7297.390	       0.02301 	      0.00322
7302.390	       0.02498 	      0.00354
7307.390	       0.02509 	      0.00337
7312.390	       0.02035 	      0.00338
7317.390	       0.02082 	      0.00264
7322.390	       0.02122 	      0.00275
7327.390	       0.02199 	      0.00303
7332.390	       0.02220 	      0.00313
7337.390	       0.02311 	      0.00329
7342.390	       0.02790 	      0.00307
7347.390	       0.02692 	      0.00358
7352.390	       0.02281 	      0.00294
7357.390	       0.02194 	      0.00321
7362.390	       0.02599 	      0.00361
7367.390	       0.02773 	      0.00370
7372.390	       0.02428 	      0.00288
7377.390	       0.02207 	      0.00318
7382.390	       0.02751 	      0.00332
7387.390	       0.02179 	      0.00273
7392.390	       0.02847 	      0.00289
7397.390	       0.02701 	      0.00318
7402.390	       0.03187 	      0.00334
7407.390	       0.03104 	      0.00296
7412.390	       0.02650 	      0.00226
7417.390	       0.02821 	      0.00246
7422.390	       0.02628 	      0.00331
7427.390	       0.02088 	      0.00299
7432.390	       0.02697 	      0.00285
7437.390	       0.03125 	      0.00235
7442.390	       0.03168 	      0.00299
7447.390	       0.02571 	      0.00309
7452.390	       0.03321 	      0.00277
7457.390	       0.02832 	      0.00276
7462.390	       0.02298 	      0.00317
7467.390	       0.02804 	      0.00273
7472.390	       0.03204 	      0.00311
7477.390	       0.03013 	      0.00335
7482.390	       0.03275 	      0.00376
7487.390	       0.03344 	      0.00331
7492.390	       0.03016 	      0.00345
7497.390	       0.03065 	      0.00297
7502.390	       0.03228 	      0.00303
7507.390	       0.03625 	      0.00321
7512.390	       0.03334 	      0.00274
7517.390	       0.03206 	      0.00316
7522.390	       0.02912 	      0.00298
7527.390	       0.02610 	      0.00283
7532.390	       0.02636 	      0.00343
7537.390	       0.02641 	      0.00288
7542.390	       0.03166 	      0.00304
7547.390	       0.03000 	      0.00307
7552.390	       0.02792 	      0.00296
7557.390	       0.02895 	      0.00327
7562.390	       0.03055 	      0.00257
7567.390	       0.03225 	      0.00355
7572.390	       0.02899 	      0.00287
7577.390	       0.03109 	      0.00268
7582.390	       0.02589 	      0.00306
7587.390	       0.02007 	      0.00296
7592.390	       0.01934 	      0.00260
7597.390	       0.01493 	      0.00235
7602.390	       0.00542 	      0.00225
7607.390	       0.00276 	      0.00167
7612.390	       0.00482 	      0.00191
7617.390	       0.01107 	      0.00261
7622.390	       0.01380 	      0.00269
7627.390	       0.01175 	      0.00254
7632.390	       0.00805 	      0.00226
7637.390	       0.00928 	      0.00233
7642.390	       0.01464 	      0.00287
7647.390	       0.01882 	      0.00257
7652.390	       0.02330 	      0.00232
7657.390	       0.02208 	      0.00207
7662.390	       0.02287 	      0.00278
7667.390	       0.02328 	      0.00278
7672.390	       0.02403 	      0.00320
7677.390	       0.02697 	      0.00307
7682.390	       0.03081 	      0.00287
7687.390	       0.02788 	      0.00252
7692.390	       0.02113 	      0.00301
7697.390	       0.01868 	      0.00260
7702.390	       0.02768 	      0.00281
7707.390	       0.03116 	      0.00306
7712.390	       0.03520 	      0.00339
7717.390	       0.02959 	      0.00416
7722.390	       0.02334 	      0.00341
7727.390	       0.02776 	      0.00403
7732.390	       0.02553 	      0.00362
7737.390	       0.02734 	      0.00305
7742.390	       0.03472 	      0.00353
7747.390	       0.03191 	      0.00356
7752.390	       0.02414 	      0.00383
7757.390	       0.02564 	      0.00316
7762.390	       0.02785 	      0.00286
7767.390	       0.03029 	      0.00319
7772.390	       0.02519 	      0.00333
7777.390	       0.02177 	      0.00312
7782.390	       0.02482 	      0.00264
7787.390	       0.02317 	      0.00215
7792.390	       0.02626 	      0.00280
7797.390	       0.02453 	      0.00357
7802.390	       0.02404 	      0.00289
7807.390	       0.02544 	      0.00313
7812.390	       0.02843 	      0.00333
7817.390	       0.02775 	      0.00350
7822.390	       0.02701 	      0.00360
7827.390	       0.02740 	      0.00326
7832.390	       0.02768 	      0.00317
7837.390	       0.03515 	      0.00309
7842.390	       0.02764 	      0.00341
7847.390	       0.02576 	      0.00344
7852.390	       0.02448 	      0.00375
7857.390	       0.02006 	      0.00326
7862.390	       0.02336 	      0.00292
7867.390	       0.03001 	      0.00292
7872.390	       0.02860 	      0.00290
7877.390	       0.02821 	      0.00370
7882.390	       0.03004 	      0.00279
7887.390	       0.03003 	      0.00288
7892.390	       0.02637 	      0.00284
7897.390	       0.02970 	      0.00264
7902.390	       0.03118 	      0.00203
7907.390	       0.03229 	      0.00333
7912.390	       0.02561 	      0.00465
7917.390	       0.02497 	      0.00416
7922.390	       0.02483 	      0.00274
7927.390	       0.02363 	      0.00337
7932.390	       0.02149 	      0.00374
7937.390	       0.02465 	      0.00345
7942.390	       0.02583 	      0.00326
7947.390	       0.02480 	      0.00294
7952.390	       0.02603 	      0.00291
7957.390	       0.02480 	      0.00294
7962.390	       0.02766 	      0.00391
7967.390	       0.02934 	      0.00376
7972.390	       0.02249 	      0.00322
7977.390	       0.02768 	      0.00328
7982.390	       0.02804 	      0.00369
