# wave  flux  flux_err
      4885.00 -3.01705e-19  5.68827e-19
      4886.00 -2.89483e-19  5.66865e-19
      4887.00 -3.12666e-19  5.61272e-19
      4888.00 -1.16026e-19  5.81105e-19
      4889.00  3.84762e-19  5.67191e-19
      4890.00 -1.11496e-19  5.69382e-19
      4891.00 -6.50377e-20  5.53572e-19
      4892.00 -3.85503e-19  5.55391e-19
      4893.00  6.99038e-19  5.70946e-19
      4894.00 -3.69821e-20  5.55832e-19
      4895.00  4.49334e-19  5.70269e-19
      4896.00 -5.62362e-19  5.45302e-19
      4897.00 -1.78627e-19  5.52360e-19
      4898.00 -4.30399e-20  5.46909e-19
      4899.00  1.72269e-19  5.47995e-19
      4900.00  4.23036e-20  5.34344e-19
      4901.00  2.84547e-19  5.48847e-19
      4902.00  9.33652e-19  5.61188e-19
      4903.00 -5.31358e-19  5.18547e-19
      4904.00 -9.89370e-19  5.14850e-19
      4905.00 -1.84464e-19  5.46168e-19
      4906.00 -1.13367e-18  5.19899e-19
      4907.00 -6.32918e-20  5.29811e-19
      4908.00  2.74010e-19  5.27207e-19
      4909.00 -5.39709e-19  5.14906e-19
      4910.00  4.76366e-19  5.27069e-19
      4911.00  7.60618e-20  5.17566e-19
      4912.00 -5.48983e-19  5.07155e-19
      4913.00  3.57173e-19  5.24710e-19
      4914.00 -3.61569e-19  5.12704e-19
      4915.00  2.52590e-19  5.26795e-19
      4916.00  1.41874e-19  5.21385e-19
      4917.00 -8.26651e-19  4.98790e-19
      4918.00  3.22161e-20  5.06340e-19
      4919.00 -3.69265e-19  4.86784e-19
      4920.00  8.81367e-19  5.01869e-19
      4921.00 -1.81490e-19  4.91150e-19
      4922.00  4.60306e-19  5.13642e-19
      4923.00 -1.21837e-20  5.04102e-19
      4924.00 -2.43662e-19  4.99021e-19
      4925.00  2.54789e-19  5.12379e-19
      4926.00  1.21874e-20  5.01964e-19
      4927.00 -3.57280e-19  4.96175e-19
      4928.00  2.41934e-20  4.99964e-19
      4929.00 -3.12190e-19  4.98744e-19
      4930.00 -5.09455e-19  4.87124e-19
      4931.00  7.50607e-19  5.14459e-19
      4932.00  2.92940e-19  5.08106e-19
      4933.00  4.23250e-19  4.95796e-19
      4934.00  4.90930e-21  4.83010e-19
      4935.00  2.13034e-19  5.01068e-19
      4936.00  3.04495e-19  4.96853e-19
      4937.00  4.52740e-19  5.02262e-19
      4938.00  4.78641e-19  5.44310e-19
      4939.00 -3.84211e-19  4.76934e-19
      4940.00 -1.30414e-18  4.57892e-19
      4941.00  1.43744e-19  4.93433e-19
      4942.00  5.24302e-19  5.03450e-19
      4943.00 -5.66499e-19  4.80702e-19
      4944.00  7.86205e-20  4.92428e-19
      4945.00 -2.51028e-19  4.78388e-19
      4946.00 -3.62819e-20  4.77275e-19
      4947.00  3.67847e-19  4.92272e-19
      4948.00  9.55298e-20  4.96207e-19
      4949.00  2.09482e-19  4.91776e-19
      4950.00 -2.77470e-19  4.82282e-19
      4951.00 -2.07072e-19  4.83876e-19
      4952.00  6.21396e-19  4.96905e-19
      4953.00 -1.68504e-20  4.99128e-19
      4954.00 -8.48670e-19  4.79027e-19
      4955.00  4.08979e-19  4.89562e-19
      4956.00  1.48759e-19  4.83482e-19
      4957.00  3.24868e-19  4.64717e-19
      4958.00  2.14519e-19  4.66844e-19
      4959.00 -1.25842e-19  4.81822e-19
      4960.00 -2.55720e-19  4.80157e-19
      4961.00  5.46118e-19  4.91869e-19
      4962.00 -4.30943e-19  4.74680e-19
      4963.00 -1.29276e-19  4.87138e-19
      4964.00 -2.78995e-19  4.89014e-19
      4965.00 -1.39627e-19  4.78963e-19
      4966.00  1.61653e-19  4.83231e-19
      4967.00 -2.85305e-19  4.90494e-19
      4968.00 -4.57736e-19  4.76511e-19
      4969.00 -1.17929e-19  4.85163e-19
      4970.00  2.68897e-19  4.79429e-19
      4971.00 -8.41200e-19  4.78172e-19
      4972.00  1.60612e-19  4.97187e-19
      4973.00 -4.61326e-20  4.82302e-19
      4974.00 -4.24588e-19  4.73713e-19
      4975.00 -6.46021e-20  4.87502e-19
      4976.00  3.11561e-19  4.91490e-19
      4977.00 -1.63176e-19  4.83268e-19
      4978.00 -6.13354e-20  4.82675e-19
      4979.00  6.37944e-19  4.87586e-19
      4980.00  1.39484e-19  4.84896e-19
      4981.00 -3.24975e-19  4.76984e-19
      4982.00 -2.86650e-19  4.64043e-19
      4983.00 -1.38582e-19  4.65293e-19
      4984.00  1.82740e-19  4.72545e-19
      4985.00  1.70726e-19  4.74167e-19
      4986.00  3.81801e-19  4.85573e-19
      4987.00 -6.34948e-19  4.80027e-19
      4988.00 -1.93104e-19  4.82343e-19
      4989.00 -4.45205e-19  4.82887e-19
      4990.00  4.71950e-19  4.95980e-19
      4991.00  1.52483e-20  4.83464e-19
      4992.00  4.79955e-20  5.05760e-19
      4993.00  4.77912e-19  4.99965e-19
      4994.00  2.21655e-19  4.91452e-19
      4995.00 -1.95714e-19  4.95386e-19
      4996.00  1.39752e-19  4.97628e-19
      4997.00 -4.64415e-19  4.86473e-19
      4998.00  1.35596e-19  4.94160e-19
      4999.00  6.46855e-19  5.02608e-19
      5000.00 -3.28847e-19  4.81988e-19
      5001.00  2.61634e-19  4.95624e-19
      5002.00 -3.72825e-19  4.82443e-19
      5003.00  2.81618e-20  4.92199e-19
      5004.00 -3.66576e-19  4.95729e-19
      5005.00  6.61986e-19  5.03434e-19
      5006.00 -1.01280e-19  4.89193e-19
      5007.00 -2.31699e-19  5.10882e-19
      5008.00  5.57412e-20  5.07774e-19
      5009.00  2.86145e-19  5.13017e-19
      5010.00  1.63198e-20  5.04460e-19
      5011.00  2.31158e-19  5.09606e-19
      5012.00 -1.09343e-20  4.92105e-19
      5013.00  2.15572e-19  5.04924e-19
      5014.00 -9.24591e-19  4.79596e-19
      5015.00  8.65000e-20  5.03859e-19
      5016.00  1.60228e-19  5.11616e-19
      5017.00 -4.06587e-21  5.08562e-19
      5018.00 -2.38766e-19  4.91452e-19
      5019.00 -1.80631e-19  5.04429e-19
      5020.00  3.13361e-19  5.26363e-19
      5021.00 -2.19102e-19  5.16130e-19
      5022.00  1.04102e-18  5.23178e-19
      5023.00  2.55481e-19  5.15440e-19
      5024.00  2.49391e-19  5.25827e-19
      5025.00 -6.21042e-20  5.16537e-19
      5026.00 -2.91077e-21  5.18963e-19
      5027.00  2.27887e-19  5.19911e-19
      5028.00  3.23206e-19  5.17762e-19
      5029.00  7.71756e-20  5.28193e-19
      5030.00  6.68401e-19  5.42356e-19
      5031.00  1.86492e-19  5.30372e-19
      5032.00 -4.20578e-19  5.31255e-19
      5033.00 -1.15428e-19  5.35849e-19
      5034.00  1.23971e-19  5.41704e-19
      5035.00  8.20246e-19  5.44213e-19
      5036.00 -3.56279e-19  5.15507e-19
      5037.00 -3.26161e-19  5.36427e-19
      5038.00 -1.16518e-18  5.24095e-19
      5039.00  3.93701e-19  5.39247e-19
      5040.00 -1.09344e-19  5.30141e-19
      5041.00 -7.44409e-19  5.12736e-19
      5042.00 -5.88925e-19  5.20529e-19
      5043.00 -1.20417e-19  5.51555e-19
      5044.00  2.27037e-20  5.53234e-19
      5045.00 -7.64023e-19  5.36866e-19
      5046.00 -1.55528e-19  5.58253e-19
      5047.00 -3.58035e-19  5.50498e-19
      5048.00  1.81887e-19  5.54350e-19
      5049.00 -6.87432e-20  5.51243e-19
      5050.00 -2.55506e-19  5.52409e-19
      5051.00 -6.27033e-19  5.40511e-19
      5052.00  3.27407e-20  5.51197e-19
      5053.00  7.10193e-20  5.62560e-19
      5054.00  3.20657e-19  5.61838e-19
      5055.00 -1.24547e-18  5.40406e-19
      5056.00 -3.60933e-19  5.53593e-19
      5057.00 -2.20110e-19  5.56837e-19
      5058.00 -3.00207e-20  5.70126e-19
      5059.00  4.98978e-19  5.77628e-19
      5060.00 -1.05699e-20  5.64720e-19
      5061.00 -2.91866e-19  5.64362e-19
      5062.00  1.42198e-20  5.80658e-19
      5063.00  6.76960e-19  5.85382e-19
      5064.00 -4.95003e-19  5.57033e-19
      5065.00 -2.10441e-19  5.60422e-19
      5066.00  8.53918e-20  5.69362e-19
      5067.00 -8.33435e-20  5.75567e-19
      5068.00  3.73593e-19  5.83505e-19
      5069.00 -5.48184e-19  5.63251e-19
      5070.00  2.27909e-19  5.83941e-19
      5071.00 -1.62632e-19  5.79057e-19
      5072.00 -1.09889e-19  5.72265e-19
      5073.00  2.62750e-20  5.79589e-19
      5074.00  1.56943e-23  5.83534e-19
      5075.00 -9.17580e-20  5.83385e-19
      5076.00 -2.70222e-19  5.80824e-19
      5077.00  2.92811e-19  5.91601e-19
      5078.00  3.43906e-19  5.94396e-19
      5079.00 -5.61843e-20  5.77416e-19
      5080.00  1.88813e-19  5.84039e-19
      5081.00  1.44058e-19  5.88460e-19
      5082.00 -8.65228e-19  5.82236e-19
      5083.00 -7.11460e-19  5.77854e-19
      5084.00  2.72040e-20  5.92148e-19
      5085.00 -5.57959e-19  5.88458e-19
      5086.00 -3.80805e-19  5.91388e-19
      5087.00 -8.31717e-19  5.89987e-19
      5088.00 -5.82609e-19  5.93712e-19
      5089.00  8.46479e-20  6.05602e-19
      5090.00  1.26646e-19  6.10846e-19
      5091.00 -4.09384e-19  6.05037e-19
      5092.00  9.22768e-21  6.08004e-19
      5093.00 -4.40241e-19  6.04724e-19
      5094.00 -5.92195e-19  6.04404e-19
      5095.00 -2.20317e-19  6.08733e-19
      5096.00 -1.47848e-19  6.09628e-19
      5097.00 -4.95815e-19  6.03439e-19
      5098.00  7.37306e-20  6.13927e-19
      5099.00  1.22117e-19  6.10643e-19
      5100.00  9.45616e-20  6.12885e-19
      5101.00 -3.85212e-19  6.13294e-19
      5102.00 -3.32799e-19  6.16320e-19
      5103.00  2.21368e-19  6.25664e-19
      5104.00 -9.59331e-19  6.17382e-19
      5105.00 -9.52879e-19  6.11304e-19
      5106.00 -4.66897e-20  6.22807e-19
      5107.00 -2.71310e-19  6.15988e-19
      5108.00 -3.28648e-19  6.12031e-19
      5109.00 -4.52809e-19  6.22487e-19
      5110.00 -5.88653e-19  6.16677e-19
      5111.00 -4.90075e-19  6.23196e-19
      5112.00 -3.74066e-19  6.29490e-19
      5113.00 -1.37389e-19  6.32708e-19
      5114.00  3.86021e-19  1.12769e-18
      5115.00 -2.54094e-18  1.06753e-18
      5116.00  4.32241e-19  1.10617e-18
      5117.00 -1.01150e-18  1.06781e-18
      5118.00  3.74738e-20  1.07499e-18
      5119.00 -6.90868e-19  1.04847e-18
      5120.00  1.43094e-18  1.08988e-18
      5121.00  8.82161e-19  1.05492e-18
      5122.00 -8.84394e-19  1.01446e-18
      5123.00  8.22823e-19  1.04378e-18
      5124.00 -4.42794e-19  9.92525e-19
      5125.00 -8.61835e-19  9.84335e-19
      5126.00 -1.68988e-19  9.74639e-19
      5127.00 -1.83451e-19  9.80450e-19
      5128.00 -1.46933e-18  9.37896e-19
      5129.00  6.03387e-19  9.76655e-19
      5130.00 -5.77634e-19  9.43939e-19
      5131.00 -4.60001e-19  9.44680e-19
      5132.00 -4.62255e-19  9.43571e-19
      5133.00 -8.88743e-19  9.26919e-19
      5134.00 -1.13894e-18  9.08556e-19
      5135.00  8.62923e-20  9.43335e-19
      5136.00 -1.46685e-19  9.27375e-19
      5137.00  5.66641e-20  9.14183e-19
      5138.00  1.21074e-18  9.32552e-19
      5139.00 -6.70631e-19  8.80636e-19
      5140.00 -1.22013e-18  8.66449e-19
      5141.00 -3.10377e-19  8.83627e-19
      5142.00  5.67187e-19  8.93749e-19
      5143.00  1.46537e-18  9.06765e-19
      5144.00 -8.28530e-19  8.49637e-19
      5145.00  1.81427e-19  8.67231e-19
      5146.00 -3.42043e-19  8.49102e-19
      5147.00 -2.11916e-19  8.47424e-19
      5148.00 -5.09380e-20  8.32306e-19
      5149.00 -2.06421e-20  8.30299e-19
      5150.00 -7.08617e-19  8.07590e-19
      5151.00  2.03984e-19  8.35207e-19
      5152.00 -3.00402e-19  8.02471e-19
      5153.00 -1.05346e-19  8.00044e-19
      5154.00 -6.75035e-19  7.77314e-19
      5155.00 -5.21922e-19  7.80137e-19
      5156.00  5.51153e-19  8.02760e-19
      5157.00 -7.12066e-20  7.93381e-19
      5158.00  1.05788e-18  8.07727e-19
      5159.00 -8.33770e-19  7.59802e-19
      5160.00 -6.00735e-19  7.53601e-19
      5161.00 -5.06760e-19  7.57917e-19
      5162.00  3.44412e-19  7.71220e-19
      5163.00 -9.50221e-19  7.27282e-19
      5164.00  1.72745e-19  7.43070e-19
      5165.00 -9.16935e-20  7.29192e-19
      5166.00 -3.44805e-19  7.18935e-19
      5167.00 -3.62589e-19  6.91582e-19
      5168.00 -2.70868e-19  6.98357e-19
      5169.00 -3.58688e-19  6.98844e-19
      5170.00 -7.80249e-19  6.91020e-19
      5171.00 -6.43711e-19  6.75158e-19
      5172.00 -7.60635e-19  6.57882e-19
      5173.00  4.58175e-21  6.64115e-19
      5174.00 -3.78410e-19  6.78772e-19
      5175.00 -2.15153e-19  6.80080e-19
      5176.00  3.13963e-19  6.80505e-19
      5177.00 -7.27745e-19  6.58501e-19
      5178.00 -2.77839e-19  6.77439e-19
      5179.00 -5.01757e-19  6.65471e-19
      5180.00 -4.12505e-19  6.57762e-19
      5181.00  6.80694e-19  6.65728e-19
      5182.00 -1.92652e-19  6.38043e-19
      5183.00  6.53206e-19  6.32927e-19
      5184.00 -5.78263e-19  6.05948e-19
      5185.00 -1.30374e-19  6.33868e-19
      5186.00 -5.06114e-19  6.30713e-19
      5187.00 -9.73878e-19  6.44065e-19
      5188.00 -5.81037e-19  6.39721e-19
      5189.00 -9.54950e-19  6.14027e-19
      5190.00 -6.85148e-19  6.32244e-19
      5191.00 -7.69491e-19  6.05430e-19
      5192.00 -9.01480e-19  5.89982e-19
      5193.00  7.43482e-20  6.07735e-19
      5194.00 -6.75932e-19  6.05485e-19
      5195.00 -1.86625e-19  5.96743e-19
      5196.00  2.85215e-19  6.08285e-19
      5197.00 -3.48440e-19  5.99713e-19
      5198.00  5.81608e-20  6.50390e-19
      5199.00  5.69091e-19  6.14429e-19
      5200.00  5.05693e-21  6.21047e-19
      5201.00 -1.47166e-19  5.97753e-19
      5202.00 -9.15801e-19  5.83549e-19
      5203.00 -4.58067e-19  6.36393e-19
      5204.00 -8.24395e-19  5.62594e-19
      5205.00 -1.45011e-19  5.62776e-19
      5206.00 -4.21044e-19  5.56138e-19
      5207.00 -6.92749e-19  5.62569e-19
      5208.00  4.40614e-19  5.72177e-19
      5209.00 -6.25336e-19  5.57449e-19
      5210.00 -3.84049e-19  5.52008e-19
      5211.00 -2.57120e-19  5.58250e-19
      5212.00 -2.74317e-19  5.59786e-19
      5213.00  9.20772e-20  5.66532e-19
      5214.00 -3.31456e-19  5.53884e-19
      5215.00  3.18026e-19  5.50184e-19
      5216.00 -2.63706e-19  5.34265e-19
      5217.00 -6.03028e-20  5.58579e-19
      5218.00 -1.62177e-19  5.49120e-19
      5219.00 -5.02229e-19  5.38626e-19
      5220.00 -3.08040e-19  5.39982e-19
      5221.00 -9.07387e-20  5.43035e-19
      5222.00 -2.60114e-19  5.33276e-19
      5223.00 -1.75904e-19  5.42603e-19
      5224.00  1.16409e-19  5.96112e-19
      5225.00 -1.53967e-20  5.29671e-19
      5226.00 -3.20277e-20  5.23192e-19
      5227.00  7.07199e-19  5.23080e-19
      5228.00  6.72359e-19  5.35704e-19
      5229.00 -5.14220e-19  5.12719e-19
      5230.00 -5.55034e-19  5.09683e-19
      5231.00  2.90353e-19  5.29870e-19
      5232.00  7.21085e-20  5.40287e-19
      5233.00  8.78265e-20  5.04965e-19
      5234.00  4.23525e-19  5.17352e-19
      5235.00 -3.42990e-19  5.02255e-19
      5236.00 -7.79192e-20  5.10775e-19
      5237.00 -6.76739e-19  4.96776e-19
      5238.00 -4.76919e-19  5.27713e-19
      5239.00  5.31323e-19  5.69938e-19
      5240.00  2.62669e-21  5.01963e-19
      5241.00 -1.61319e-19  5.03145e-19
      5242.00 -1.76784e-19  5.00904e-19
      5243.00 -6.58328e-20  4.93158e-19
      5244.00 -4.96980e-19  4.85423e-19
      5245.00  3.76198e-20  4.96715e-19
      5246.00  1.17294e-19  4.97671e-19
      5247.00 -1.76306e-19  4.85328e-19
      5248.00  3.17309e-19  4.97964e-19
      5249.00 -1.04334e-18  4.76812e-19
      5250.00  3.96370e-19  5.13377e-19
      5251.00 -3.62835e-19  4.79644e-19
      5252.00 -4.08262e-19  4.74670e-19
      5253.00 -1.30867e-19  4.80631e-19
      5254.00 -3.26978e-19  4.87769e-19
      5255.00 -7.60417e-19  4.78861e-19
      5256.00 -9.06926e-20  5.52055e-19
      5257.00 -4.11603e-19  4.92277e-19
      5258.00 -9.80145e-20  4.85836e-19
      5259.00 -2.41906e-19  4.81207e-19
      5260.00 -2.00160e-19  4.80339e-19
      5261.00 -5.51700e-19  4.71378e-19
      5262.00 -2.94027e-19  4.69014e-19
      5263.00  3.99950e-19  4.77309e-19
      5264.00  1.05008e-19  4.65180e-19
      5265.00 -2.26896e-19  4.60168e-19
      5266.00 -3.01152e-19  4.51185e-19
      5267.00 -4.56095e-19  4.58077e-19
      5268.00  2.55286e-19  4.78751e-19
      5269.00 -6.37806e-19  4.41871e-19
      5270.00 -2.76317e-19  4.58162e-19
      5271.00  1.44275e-19  4.76523e-19
      5272.00 -4.53303e-19  4.62094e-19
      5273.00 -4.89081e-19  4.57259e-19
      5274.00 -3.26380e-19  4.69048e-19
      5275.00 -5.98354e-19  4.71874e-19
      5276.00 -2.55944e-19  4.95774e-19
      5277.00 -1.20039e-19  4.78711e-19
      5278.00 -4.41567e-19  4.63166e-19
      5279.00 -1.56394e-19  4.66069e-19
      5280.00  4.73666e-19  4.83872e-19
      5281.00 -4.02727e-19  4.55010e-19
      5282.00  2.30595e-19  4.68644e-19
      5283.00  6.25180e-19  4.71930e-19
      5284.00  1.70152e-19  4.59429e-19
      5285.00  1.44330e-19  4.68632e-19
      5286.00 -5.63815e-19  4.56474e-19
      5287.00 -2.95816e-19  4.64100e-19
      5288.00  1.98600e-19  4.71301e-19
      5289.00  4.31082e-21  4.65300e-19
      5290.00  1.55408e-19  4.71127e-19
      5291.00 -6.26262e-20  4.75789e-19
      5292.00 -2.27809e-19  4.65725e-19
      5293.00 -3.68032e-19  4.63308e-19
      5294.00  2.92309e-19  4.85533e-19
      5295.00 -2.82711e-19  4.66042e-19
      5296.00 -6.12024e-19  4.54559e-19
      5297.00 -8.30492e-20  4.55530e-19
      5298.00 -6.44293e-19  4.52280e-19
      5299.00 -5.19911e-19  4.85803e-19
      5300.00 -2.39582e-19  4.71365e-19
      5301.00  7.35482e-20  4.69273e-19
      5302.00 -8.35222e-19  4.51261e-19
      5303.00  2.49344e-19  4.79080e-19
      5304.00 -1.44113e-20  4.92657e-19
      5305.00 -4.80873e-19  4.63072e-19
      5306.00  8.54471e-20  4.78843e-19
      5307.00  1.56587e-19  4.74384e-19
      5308.00 -4.44112e-19  4.64457e-19
      5309.00 -6.60564e-20  4.73165e-19
      5310.00 -2.18926e-19  4.63344e-19
      5311.00 -2.48750e-19  4.69171e-19
      5312.00  2.66408e-20  4.78912e-19
      5313.00  4.82786e-19  5.03679e-19
      5314.00 -5.19693e-19  4.65510e-19
      5315.00 -1.15747e-18  4.45980e-19
      5316.00  4.05564e-19  4.73799e-19
      5317.00 -1.07420e-19  4.72988e-19
      5318.00  4.77343e-19  4.90339e-19
      5319.00 -2.12192e-20  4.75217e-19
      5320.00  1.21776e-19  4.79732e-19
      5321.00 -1.34737e-19  4.73131e-19
      5322.00 -1.84338e-19  4.79299e-19
      5323.00 -2.19258e-19  4.73902e-19
      5324.00 -2.94242e-19  4.64477e-19
      5325.00 -1.09946e-19  4.79959e-19
      5326.00 -4.49439e-19  4.70823e-19
      5327.00 -5.28438e-19  4.61878e-19
      5328.00 -5.01762e-19  4.39976e-19
      5329.00 -4.49344e-19  4.62772e-19
      5330.00 -4.29485e-19  4.91584e-19
      5331.00  3.40520e-19  5.03601e-19
      5332.00 -6.60868e-19  4.62752e-19
      5333.00 -4.69400e-19  4.61486e-19
      5334.00 -7.42007e-20  4.75579e-19
      5335.00  4.52464e-19  4.87430e-19
      5336.00 -1.10193e-18  4.58050e-19
      5337.00  8.32040e-19  4.99025e-19
      5338.00 -5.76827e-19  4.69399e-19
      5339.00 -9.68204e-19  4.58288e-19
      5340.00 -6.41176e-19  4.52438e-19
      5341.00 -1.03176e-19  4.64945e-19
      5342.00 -4.37816e-19  4.71226e-19
      5343.00 -1.86931e-19  4.74975e-19
      5344.00 -2.97608e-19  4.74298e-19
      5345.00  2.70401e-19  4.80220e-19
      5346.00 -1.68040e-19  4.72028e-19
      5347.00  4.80744e-19  4.92680e-19
      5348.00  4.94533e-19  4.85384e-19
      5349.00 -1.40478e-19  4.75631e-19
      5350.00  2.63829e-19  5.00485e-19
      5351.00  4.71327e-19  4.93675e-19
      5352.00 -9.29674e-20  4.78207e-19
      5353.00 -4.98297e-19  4.71627e-19
      5354.00 -7.34885e-20  4.85437e-19
      5355.00 -1.89085e-19  4.85170e-19
      5356.00  5.25652e-19  4.95898e-19
      5357.00 -2.00913e-19  4.82554e-19
      5358.00  7.74412e-19  5.04684e-19
      5359.00 -3.24750e-19  4.77893e-19
      5360.00 -1.30783e-19  4.83243e-19
      5361.00 -3.26599e-19  4.79187e-19
      5362.00  1.35902e-19  4.87625e-19
      5363.00 -9.23692e-19  4.64248e-19
      5364.00 -2.50806e-19  4.75921e-19
      5365.00 -3.79812e-19  4.73575e-19
      5366.00 -4.01310e-19  4.78949e-19
      5367.00  4.55342e-20  4.92378e-19
      5368.00 -1.05333e-18  4.70958e-19
      5369.00  3.36551e-19  4.97646e-19
      5370.00  1.94433e-19  4.90101e-19
      5371.00 -2.61835e-19  4.79455e-19
      5372.00 -3.78661e-19  4.87065e-19
      5373.00  5.61047e-19  5.09639e-19
      5374.00 -1.29988e-19  4.94229e-19
      5375.00 -1.74168e-19  5.00188e-19
      5376.00 -6.55194e-19  4.90321e-19
      5377.00  2.78351e-20  5.00489e-19
      5378.00 -1.20634e-20  4.99979e-19
      5379.00  2.18046e-19  5.10596e-19
      5380.00 -5.23376e-19  4.94133e-19
      5381.00 -4.89408e-19  4.92032e-19
      5382.00 -8.70612e-20  5.01353e-19
      5383.00 -1.68746e-19  4.96278e-19
      5384.00 -1.63347e-19  4.97575e-19
      5385.00 -2.62103e-19  5.01316e-19
      5386.00 -2.44166e-20  5.08455e-19
      5387.00 -3.96521e-19  5.00018e-19
      5388.00 -7.02441e-20  5.05958e-19
      5389.00 -5.59849e-19  4.98265e-19
      5390.00  1.14925e-19  5.11552e-19
      5391.00 -4.06009e-19  5.02516e-19
      5392.00 -5.80174e-19  5.05140e-19
      5393.00  4.08003e-19  5.15105e-19
      5394.00 -1.24929e-20  5.11843e-19
      5395.00  3.59377e-19  5.20175e-19
      5396.00  4.34100e-19  5.25746e-19
      5397.00 -2.64586e-19  5.05162e-19
      5398.00  2.82297e-20  5.19722e-19
      5399.00 -4.48177e-20  5.18272e-19
      5400.00 -1.56056e-19  5.18455e-19
      5401.00 -8.35068e-20  5.23249e-19
      5402.00 -9.72521e-19  5.17542e-19
      5403.00 -1.03640e-19  5.26550e-19
      5404.00 -4.04644e-19  5.10538e-19
      5405.00  8.33668e-20  5.21924e-19
      5406.00  3.16191e-19  5.32712e-19
      5407.00 -8.92399e-19  5.16700e-19
      5408.00  7.29292e-20  5.39312e-19
      5409.00 -6.86465e-19  5.23182e-19
      5410.00  3.29016e-19  5.38483e-19
      5411.00 -5.97092e-19  5.29110e-19
      5412.00  3.75419e-20  5.50026e-19
      5413.00 -4.97149e-19  5.38902e-19
      5414.00  7.18220e-20  5.56053e-19
      5415.00 -1.88302e-19  5.42276e-19
      5416.00  1.39432e-19  5.58527e-19
      5417.00 -2.96385e-19  5.51911e-19
      5418.00  1.87949e-19  5.64504e-19
      5419.00 -6.43959e-20  5.60212e-19
      5420.00 -4.91625e-19  5.54478e-19
      5421.00 -5.79104e-20  5.67847e-19
      5422.00 -5.37146e-19  5.68049e-19
      5423.00  1.45674e-19  5.75609e-19
      5424.00 -4.52996e-19  5.58426e-19
      5425.00  9.38307e-19  5.92593e-19
      5426.00  2.72952e-20  5.84359e-19
      5427.00  1.07161e-19  5.92456e-19
      5428.00  1.34524e-19  5.90874e-19
      5429.00 -8.77922e-19  5.60990e-19
      5430.00  2.39399e-19  5.85585e-19
      5431.00 -5.34635e-19  5.78132e-19
      5432.00  9.06598e-20  5.93467e-19
      5433.00 -9.53887e-20  5.87690e-19
      5434.00 -1.11501e-20  5.96373e-19
      5435.00 -9.04104e-19  5.81350e-19
      5436.00 -5.05164e-19  6.02261e-19
      5437.00 -4.57688e-19  5.99728e-19
      5438.00  9.12100e-20  6.17757e-19
      5439.00  3.76781e-20  6.16900e-19
      5440.00 -5.10074e-19  6.12349e-19
      5441.00  1.95054e-19  6.23831e-19
      5442.00 -2.25590e-19  6.25905e-19
      5443.00 -4.79931e-20  6.32378e-19
      5444.00 -1.05909e-18  6.10502e-19
      5445.00  1.82542e-19  6.42326e-19
      5446.00  7.09170e-19  6.49433e-19
      5447.00  4.08906e-19  6.37643e-19
      5448.00 -5.93731e-19  6.35039e-19
      5449.00  2.31136e-20  6.55782e-19
      5450.00  1.01302e-18  6.75667e-19
      5451.00  3.15429e-19  6.78324e-19
      5452.00  5.55373e-19  6.86416e-19
      5453.00 -1.15538e-19  6.68210e-19
      5454.00 -6.33285e-19  6.68561e-19
      5455.00 -2.15190e-19  6.69881e-19
      5456.00 -2.67212e-20  6.84504e-19
      5457.00 -4.19645e-19  6.90421e-19
      5458.00 -6.49641e-19  6.94689e-19
      5459.00 -1.96599e-19  7.05650e-19
      5460.00 -1.32968e-18  6.91430e-19
      5461.00  6.09540e-19  7.37264e-19
      5462.00 -9.24596e-19  7.13160e-19
      5463.00 -6.63403e-19  7.14104e-19
      5464.00 -6.45974e-20  7.32570e-19
      5465.00 -4.81857e-19  7.33223e-19
      5466.00 -2.81214e-19  7.40478e-19
      5467.00 -5.41211e-19  7.38273e-19
      5468.00  8.70180e-19  7.75226e-19
      5469.00 -5.57506e-19  7.54409e-19
      5470.00  1.43955e-18  7.97275e-19
      5471.00 -6.83354e-19  7.60702e-19
      5472.00 -8.60908e-19  7.64204e-19
      5473.00  6.31493e-20  7.91106e-19
      5474.00 -7.82592e-19  7.71394e-19
      5475.00 -1.75572e-19  7.96708e-19
      5476.00 -4.64384e-19  7.96312e-19
      5477.00 -7.16821e-19  7.87537e-19
      5478.00 -2.49455e-19  8.02047e-19
      5479.00 -4.36016e-19  8.17932e-19
      5480.00 -6.01893e-19  8.24885e-19
      5481.00  2.17258e-19  8.28011e-19
      5482.00  1.25792e-19  8.33160e-19
      5483.00 -7.82735e-19  8.18407e-19
      5484.00 -7.55907e-19  8.40405e-19
      5485.00 -4.54193e-19  8.35360e-19
      5486.00  6.88398e-19  8.67928e-19
      5487.00 -9.73305e-19  8.43128e-19
      5488.00 -7.18304e-19  8.40428e-19
      5489.00 -1.88037e-18  1.86368e-18
      5490.00 -1.05755e-18  1.92537e-18
      5491.00  2.78101e-20  1.88879e-18
      5492.00  3.97890e-19  1.83745e-18
      5493.00 -1.16683e-18  1.83938e-18
      5494.00 -5.53083e-19  1.88512e-18
      5495.00 -1.11991e-18  1.76513e-18
      5496.00 -1.25133e-18  1.73141e-18
      5497.00 -1.06041e-18  1.76185e-18
      5498.00 -5.65480e-19  1.82625e-18
      5499.00 -1.36209e-18  1.72056e-18
      5500.00 -4.99040e-19  1.69870e-18
      5501.00  9.70973e-19  1.76973e-18
