3932.0581659250	8.447234e-17
3933.4458214378	1.693897e-16
3934.8334769506	1.772926e-16
3936.2211324634	1.422434e-16
3937.6087879761	1.941747e-16
3938.9964434889	1.340042e-16
3940.3840990017	1.448062e-16
3941.7717545145	2.035310e-16
3943.1594100273	5.949567e-17
3944.5470655401	9.953232e-17
3945.9347210529	1.646323e-16
3947.3223765656	1.168989e-16
3948.7100320784	1.501614e-16
3950.0976875912	1.758160e-16
3951.4853431040	1.484188e-16
3952.8729986168	1.477856e-16
3954.2606541296	1.612129e-16
3955.6483096423	1.367494e-16
3957.0359651551	1.706645e-16
3958.4236206679	2.159700e-16
3959.8112761807	2.089117e-16
3961.1989316935	1.827146e-16
3962.5865872063	2.346529e-16
3963.9742427190	1.730449e-16
3965.3618982318	2.186128e-16
3966.7495537446	2.097672e-16
3968.1372092574	1.778073e-16
3969.5248647702	2.170560e-16
3970.9125202830	1.347000e-16
3972.3001757958	1.866706e-16
3973.6878313085	2.053114e-16
3975.0754868213	1.835565e-16
3976.4631423341	1.440505e-16
3977.8507978469	1.375011e-16
3979.2384533597	2.307578e-16
3980.6261088725	2.165636e-16
3982.0137643852	1.893427e-16
3983.4014198980	2.573655e-16
3984.7890754108	2.106587e-16
3986.1767309236	1.512064e-16
3987.5643864364	1.750981e-16
3988.9520419492	2.367653e-16
3990.3396974619	1.845905e-16
3991.7273529747	1.498638e-16
3993.1150084875	1.424785e-16
3994.5026640003	2.565810e-16
3995.8903195131	2.656746e-16
3997.2779750259	2.043768e-16
3998.6656305386	2.162445e-16
4000.0532860514	2.066339e-16
4001.4409415642	1.667444e-16
4002.8285970770	3.096077e-16
4004.2162525898	2.779131e-16
4005.6039081026	2.123031e-16
4006.9915636154	2.349704e-16
4008.3792191281	1.360884e-16
4009.7668746409	1.237512e-16
4011.1545301537	1.792666e-16
4012.5421856665	1.920218e-16
4013.9298411793	2.342568e-16
4015.3174966921	1.480904e-16
4016.7051522048	2.069193e-16
4018.0928077176	2.022997e-16
4019.4804632304	1.975135e-16
4020.8681187432	2.085958e-16
4022.2557742560	2.106271e-16
4023.6434297688	2.080342e-16
4025.0310852815	1.394921e-16
4026.4187407943	1.783602e-16
4027.8063963071	1.116178e-16
4029.1940518199	1.854382e-16
4030.5817073327	2.545294e-16
4031.9693628455	1.913315e-16
4033.3570183583	1.144135e-16
4034.7446738710	1.286558e-16
4036.1323293838	1.260324e-16
4037.5199848966	1.556516e-16
4038.9076404094	1.452768e-16
4040.2952959222	1.059657e-16
4041.6829514350	9.909916e-17
4043.0706069477	7.944419e-17
4044.4582624605	1.415033e-16
4045.8459179733	2.669339e-16
4047.2335734861	2.437771e-16
4048.6212289989	2.126597e-16
4050.0088845117	1.903107e-16
4051.3965400245	1.524433e-16
4052.7841955372	1.577087e-16
4054.1718510500	1.653109e-16
4055.5595065628	1.720847e-16
4056.9471620756	1.847925e-16
4058.3348175884	2.195440e-16
4059.7224731012	2.681578e-16
4061.1101286139	2.712185e-16
4062.4977841267	2.670810e-16
4063.8854396395	3.112309e-16
4065.2730951523	3.678411e-16
4066.6607506651	3.288154e-16
4068.0484061779	4.134453e-16
4069.4360616906	3.844168e-16
4070.8237172034	4.114135e-16
4072.2113727162	4.802472e-16
4073.5990282290	4.602580e-16
4074.9866837418	4.597688e-16
4076.3743392546	4.521567e-16
4077.7619947674	4.202584e-16
4079.1496502801	4.111641e-16
4080.5373057929	4.422736e-16
4081.9249613057	4.012445e-16
4083.3126168185	4.706356e-16
4084.7002723313	4.787661e-16
4086.0879278441	3.729510e-16
4087.4755833568	3.746290e-16
4088.8632388696	3.933215e-16
4090.2508943824	3.794389e-16
4091.6385498952	3.658241e-16
4093.0262054080	3.200420e-16
4094.4138609208	3.546809e-16
4095.8015164335	2.956188e-16
4097.1891719463	3.723143e-16
4098.5768274591	3.500025e-16
4099.9644829719	3.320157e-16
4101.3521384847	3.410524e-16
4102.7397939975	3.650207e-16
4104.1274495102	3.557076e-16
4105.5151050230	2.645544e-16
4106.9027605358	2.929522e-16
4108.2904160486	2.967310e-16
4109.6780715614	2.998540e-16
4111.0657270742	2.521929e-16
4112.4533825870	2.934212e-16
4113.8410380997	2.849901e-16
4115.2286936125	3.260474e-16
4116.6163491253	3.346470e-16
4118.0040046381	2.903057e-16
4119.3916601509	3.199782e-16
4120.7793156637	3.142435e-16
4122.1669711764	3.703783e-16
4123.5546266892	3.024348e-16
4124.9422822020	3.067027e-16
4126.3299377148	3.306037e-16
4127.7175932276	2.740088e-16
4129.1052487404	2.856177e-16
4130.4929042532	2.759060e-16
4131.8805597659	2.450579e-16
4133.2682152787	2.234227e-16
4134.6558707915	2.722251e-16
4136.0435263043	2.154107e-16
4137.4311818171	1.664164e-16
4138.8188373299	1.869617e-16
4140.2064928426	1.746737e-16
4141.5941483554	2.001061e-16
4142.9818038682	1.537174e-16
4144.3694593810	2.161109e-16
4145.7571148938	1.649975e-16
4147.1447704066	1.405694e-16
4148.5324259193	2.096050e-16
4149.9200814321	2.389926e-16
4151.3077369449	2.029780e-16
4152.6953924577	2.239547e-16
4154.0830479705	2.268455e-16
4155.4707034833	1.924580e-16
4156.8583589961	2.076761e-16
4158.2460145088	2.192177e-16
4159.6336700216	2.050670e-16
4161.0213255344	2.000460e-16
4162.4089810472	1.581009e-16
4163.7966365600	1.512244e-16
4165.1842920728	1.888829e-16
4166.5719475855	1.313428e-16
4167.9596030983	1.580235e-16
4169.3472586111	1.375019e-16
4170.7349141239	1.548753e-16
4172.1225696367	1.406848e-16
4173.5102251495	9.517960e-17
4174.8978806622	1.102082e-16
4176.2855361750	1.431167e-16
4177.6731916878	9.308936e-17
4179.0608472006	1.269210e-16
4180.4485027134	1.315225e-16
4181.8361582262	1.483996e-16
4183.2238137389	2.004039e-16
4184.6114692517	1.802510e-16
4185.9991247645	1.345971e-16
4187.3867802773	1.207590e-16
4188.7744357901	1.066525e-16
4190.1620913029	1.017821e-16
4191.5497468157	1.151801e-16
4192.9374023284	1.136306e-16
4194.3250578412	1.677566e-16
4195.7127133540	1.544182e-16
4197.1003688668	1.676552e-16
4198.4880243796	1.828369e-16
4199.8756798924	1.573202e-16
4201.2633354051	1.269440e-16
4202.6509909179	1.316991e-16
4204.0386464307	1.056184e-16
